timestamp,open,high,low,close,volume
2026-06-16 11:00:00,1793.09,1799.76,1790.12,1798.73,91771.197
2026-06-16 12:00:00,1798.73,1839.54,1795.78,1814.05,631172.437
2026-06-16 13:00:00,1814.04,1816.44,1790.39,1797.12,462233.465
2026-06-16 14:00:00,1797.11,1805.0,1762.17,1779.51,648216.598
2026-06-16 15:00:00,1779.52,1787.72,1773.32,1781.41,260232.376
2026-06-16 16:00:00,1781.41,1784.75,1771.79,1776.96,170323.959
2026-06-16 17:00:00,1776.97,1798.82,1776.29,1794.24,179806.625
2026-06-16 18:00:00,1794.24,1807.71,1791.77,1798.48,231005.188
2026-06-16 19:00:00,1798.47,1800.37,1789.01,1794.63,134387.75
2026-06-16 20:00:00,1794.63,1798.1,1788.3,1797.12,83392.594
2026-06-16 21:00:00,1797.12,1799.82,1789.65,1795.41,61696.551
2026-06-16 22:00:00,1795.42,1798.66,1790.0,1795.29,65538.836
2026-06-16 23:00:00,1795.3,1798.0,1790.26,1792.32,51548.305
2026-06-17 00:00:00,1792.33,1798.28,1791.04,1793.36,61156.469
2026-06-17 01:00:00,1793.36,1798.25,1778.48,1796.95,185840.332
2026-06-17 02:00:00,1796.95,1809.67,1787.51,1794.63,183598.429
2026-06-17 03:00:00,1794.63,1796.51,1786.38,1792.83,87754.465
2026-06-17 04:00:00,1792.83,1801.41,1791.15,1793.5,65848.604
2026-06-17 05:00:00,1793.5,1798.62,1788.18,1793.21,84950.017
2026-06-17 06:00:00,1793.2,1796.45,1785.27,1789.46,106965.655
2026-06-17 07:00:00,1789.46,1791.79,1777.52,1784.4,156456.727
2026-06-17 08:00:00,1784.39,1785.68,1759.14,1764.57,326946.764
2026-06-17 09:00:00,1764.56,1777.0,1764.18,1772.29,177613.018
2026-06-17 10:00:00,1772.29,1775.44,1766.21,1767.67,94376.399
2026-06-17 11:00:00,1767.66,1770.0,1758.0,1763.22,206353.795
2026-06-17 12:00:00,1763.22,1765.28,1741.31,1758.25,457970.678
2026-06-17 13:00:00,1758.25,1771.35,1753.75,1760.14,294785.128
2026-06-17 14:00:00,1760.13,1764.73,1740.36,1754.1,303836.343
2026-06-17 15:00:00,1754.1,1776.5,1750.31,1772.54,252001.036
2026-06-17 16:00:00,1772.54,1791.39,1768.51,1770.99,309649.472
2026-06-17 17:00:00,1771.0,1795.58,1766.37,1788.48,198986.129
2026-06-17 18:00:00,1788.45,1788.58,1745.16,1769.25,823431.5
2026-06-17 19:00:00,1769.25,1774.74,1728.24,1734.02,674590.162
2026-06-17 20:00:00,1734.02,1747.26,1732.28,1746.54,199348.066
2026-06-17 21:00:00,1746.54,1747.47,1735.66,1738.26,92577.358
2026-06-17 22:00:00,1738.25,1745.91,1724.22,1739.62,159966.496
2026-06-17 23:00:00,1739.63,1751.14,1739.25,1749.56,84341.97
2026-06-18 00:00:00,1749.57,1758.74,1749.03,1752.13,113012.79
2026-06-18 01:00:00,1752.13,1762.34,1751.82,1754.21,101246.379
2026-06-18 02:00:00,1754.22,1758.5,1749.21,1754.94,75886.133
2026-06-18 03:00:00,1754.94,1755.31,1740.22,1743.27,156644.596
2026-06-18 04:00:00,1743.27,1745.0,1728.77,1729.71,197202.015
2026-06-18 05:00:00,1729.71,1732.26,1720.9,1730.07,208815.466
2026-06-18 06:00:00,1730.07,1736.31,1724.52,1734.7,158600.053
2026-06-18 07:00:00,1734.71,1752.7,1732.04,1748.89,217208.616
2026-06-18 08:00:00,1748.89,1752.74,1745.37,1747.13,169531.667
2026-06-18 09:00:00,1747.13,1751.2,1741.5,1745.56,115439.32
2026-06-18 10:00:00,1745.55,1752.47,1738.62,1746.1,150307.196
2026-06-18 11:00:00,1746.1,1748.59,1738.08,1742.32,108676.897
2026-06-18 12:00:00,1742.33,1752.47,1740.83,1749.35,118650.747
2026-06-18 13:00:00,1749.35,1751.47,1728.33,1735.88,280389.754
2026-06-18 14:00:00,1735.87,1744.67,1728.66,1738.96,293857.619
2026-06-18 15:00:00,1738.95,1739.37,1678.05,1681.21,1037209.354
2026-06-18 16:00:00,1681.2,1692.28,1679.07,1686.12,410007.823
2026-06-18 17:00:00,1686.13,1686.97,1670.56,1678.59,358459.09
2026-06-18 18:00:00,1678.59,1688.53,1675.52,1684.48,158963.083
2026-06-18 19:00:00,1684.48,1706.86,1682.0,1704.79,235484.468
2026-06-18 20:00:00,1704.8,1716.64,1704.8,1709.81,185951.89
2026-06-18 21:00:00,1709.82,1711.29,1700.74,1707.68,111883.299
2026-06-18 22:00:00,1707.67,1707.92,1699.11,1706.01,65025.816
2026-06-18 23:00:00,1706.0,1711.88,1702.0,1710.18,67011.386
2026-06-19 00:00:00,1710.18,1715.42,1708.0,1712.99,73082.97
2026-06-19 01:00:00,1713.0,1718.83,1705.19,1712.79,111796.772
2026-06-19 02:00:00,1712.79,1714.61,1700.05,1706.28,108559.198
2026-06-19 03:00:00,1706.29,1707.59,1680.03,1696.62,346621.457
2026-06-19 04:00:00,1696.63,1702.0,1684.66,1688.7,175498.793
2026-06-19 05:00:00,1688.7,1696.97,1688.54,1696.61,97452.885
2026-06-19 06:00:00,1696.62,1702.88,1695.19,1699.42,109057.284
2026-06-19 07:00:00,1699.42,1700.27,1689.07,1695.14,124498.463
2026-06-19 08:00:00,1695.15,1698.47,1692.79,1697.32,79345.617
2026-06-19 09:00:00,1697.31,1699.17,1687.81,1688.51,118684.044
2026-06-19 10:00:00,1688.5,1693.92,1686.23,1691.83,80566.231
2026-06-19 11:00:00,1691.82,1693.5,1687.82,1691.05,47962.315
2026-06-19 12:00:00,1691.05,1695.53,1678.17,1694.47,208565.61
2026-06-19 13:00:00,1694.48,1711.6,1686.64,1702.38,280589.321
2026-06-19 14:00:00,1702.38,1709.29,1695.36,1706.07,158376.025
2026-06-19 15:00:00,1706.06,1711.65,1697.12,1706.92,152740.653
2026-06-19 16:00:00,1706.92,1711.0,1693.83,1695.82,141271.179
2026-06-19 17:00:00,1695.82,1705.95,1692.43,1703.82,128130.763
2026-06-19 18:00:00,1703.82,1704.7,1697.25,1701.86,51724.874
2026-06-19 19:00:00,1701.85,1703.86,1697.26,1700.44,39018.652
2026-06-19 20:00:00,1700.44,1708.65,1697.82,1708.0,54392.449
2026-06-19 21:00:00,1707.99,1708.0,1700.37,1701.14,44352.992
2026-06-19 22:00:00,1701.13,1709.68,1699.51,1707.0,67338.504
2026-06-19 23:00:00,1707.0,1714.7,1704.19,1710.31,63233.201
2026-06-20 00:00:00,1710.3,1717.72,1707.56,1708.01,94208.024
2026-06-20 01:00:00,1708.0,1712.7,1705.78,1709.18,56164.343
2026-06-20 02:00:00,1709.18,1709.9,1703.13,1703.95,53977.352
2026-06-20 03:00:00,1703.95,1708.84,1703.8,1707.37,24729.567
2026-06-20 04:00:00,1707.37,1714.98,1705.59,1712.69,73654.948
2026-06-20 05:00:00,1712.7,1733.0,1711.5,1725.26,326909.253
2026-06-20 06:00:00,1725.26,1729.0,1723.13,1726.89,80535.83
2026-06-20 07:00:00,1726.88,1728.75,1722.1,1725.16,61979.361
2026-06-20 08:00:00,1725.17,1726.29,1720.3,1722.18,77540.081
2026-06-20 09:00:00,1722.18,1729.41,1722.18,1727.66,82027.173
2026-06-20 10:00:00,1727.66,1728.8,1724.54,1726.91,44333.978
2026-06-20 11:00:00,1726.9,1731.1,1725.0,1726.37,50383.182
2026-06-20 12:00:00,1726.38,1729.75,1722.72,1725.96,65198.642
2026-06-20 13:00:00,1725.97,1726.26,1711.54,1716.56,198643.645
2026-06-20 14:00:00,1716.56,1746.63,1707.11,1732.76,416740.426
2026-06-20 15:00:00,1732.76,1749.13,1728.15,1742.07,263853.756
